Trip Duration,Start Time,Stop Time,Start Station ID,Start Station Name,Start Station Latitude,Start Station Longitude,End Station ID,End Station Name,End Station Latitude,End Station Longitude,Bike ID,User Type,Birth Year,Gender
690,2015-09-26 14:43:47,2015-09-26 14:55:18,3206,Hilltop,40.7311689,-74.0575736,3193,Lincoln Park,40.7246050998869,-74.07840594649315,24486,Subscriber,1963,1
663,2015-09-26 14:44:45,2015-09-26 14:55:48,3213,Van Vorst Park,40.71848892,-74.047726625,3183,Exchange Place,40.7162469,-74.0334588,24390,Subscriber,1970,1
884,2015-09-26 14:44:54,2015-09-26 14:59:38,3214,Essex Light Rail,40.7127742,-74.0364857,3203,Hamilton Park,40.727595966,-74.044247311,24522,Customer,,0
843,2015-09-26 14:47:32,2015-09-26 15:01:35,3203,Hamilton Park,40.727595966,-74.044247311,3183,Exchange Place,40.7162469,-74.0334588,24429,Subscriber,1988,2
680,2015-09-26 14:47:34,2015-09-26 14:58:55,3214,Essex Light Rail,40.7127742,-74.0364857,3203,Hamilton Park,40.727595966,-74.044247311,24721,Subscriber,1980,1
818,2015-09-26 14:48:35,2015-09-26 15:02:14,3214,Essex Light Rail,40.7127742,-74.0364857,3192,Liberty Light Rail,40.7112423,-74.0557013,24615,Customer,,0
388,2015-09-26 14:49:24,2015-09-26 14:55:53,3187,Warren St,40.7211236,-74.03805095,3184,Paulus Hook,40.7141454,-74.0335519,24518,Subscriber,1969,1
509,2015-09-26 14:49:49,2015-09-26 14:58:19,3186,Grove St PATH,40.71958611647166,-74.04311746358871,3184,Paulus Hook,40.7141454,-74.0335519,24526,Subscriber,1978,1
177,2015-09-26 14:49:58,2015-09-26 14:52:55,3213,Van Vorst Park,40.71848892,-74.047726625,3211,Newark Ave,40.72152515,-74.046304543,24393,Subscriber,1984,1
440,2015-09-26 14:50:04,2015-09-26 14:57:24,3213,Van Vorst Park,40.71848892,-74.047726625,3211,Newark Ave,40.72152515,-74.046304543,24446,Customer,,0
446,2015-09-26 14:50:04,2015-09-26 14:57:30,3213,Van Vorst Park,40.71848892,-74.047726625,3211,Newark Ave,40.72152515,-74.046304543,24511,Customer,,0
557,2015-09-26 14:51:59,2015-09-26 15:01:17,3195,Sip Ave,40.73074262530658,-74.06378388404846,3210,Pershing Field,40.742677141,-74.051788633,24617,Subscriber,1980,1
903,2015-09-26 14:52:44,2015-09-26 15:07:48,3186,Grove St PATH,40.71958611647166,-74.04311746358871,3225,Baldwin at Montgomery,40.7236589,-74.0641943,24567,Subscriber,1989,1
1552,2015-09-26 14:53:28,2015-09-26 15:19:21,3217,Bayside Park,40.698650544,-74.082079678,3183,Exchange Place,40.7162469,-74.0334588,24460,Customer,,0
818,2015-09-26 14:54:05,2015-09-26 15:07:43,3186,Grove St PATH,40.71958611647166,-74.04311746358871,3202,Newport PATH,40.7272235,-74.0337589,24407,Subscriber,1972,1
848,2015-09-26 14:54:40,2015-09-26 15:08:49,3185,City Hall,40.7177325,-74.043845,3199,Newport Pkwy,40.7287448,-74.0321082,24682,Customer,,0
842,2015-09-26 14:54:44,2015-09-26 15:08:46,3185,City Hall,40.7177325,-74.043845,3199,Newport Pkwy,40.7287448,-74.0321082,24676,Customer,,0
854,2015-09-26 14:56:48,2015-09-26 15:11:03,3201,Dey St,40.737711,-74.066921,3215,Central Ave,40.7467299,-74.0492509,24387,Subscriber,1989,1
1493,2015-09-26 15:00:09,2015-09-26 15:25:03,3193,Lincoln Park,40.7246050998869,-74.07840594649315,3191,Union St,40.7182113,-74.0836394,24630,Subscriber,1963,1
934,2015-09-26 15:00:12,2015-09-26 15:15:46,3187,Warren St,40.7211236,-74.03805095,3205,JC Medical Center,40.71653978099194,-74.0496379137039,24550,Subscriber,1984,1
154,2015-09-26 15:01:10,2015-09-26 15:03:45,3209,Brunswick St,40.7241765,-74.0506564,3211,Newark Ave,40.72152515,-74.046304543,24493,Subscriber,1988,1
8660,2015-09-26 15:05:56,2015-09-26 17:30:17,3205,JC Medical Center,40.71653978099194,-74.0496379137039,3183,Exchange Place,40.7162469,-74.0334588,24497,Customer,,0
1120,2015-09-26 15:06:13,2015-09-26 15:24:53,3192,Liberty Light Rail,40.7112423,-74.0557013,3203,Hamilton Park,40.727595966,-74.044247311,24378,Subscriber,1981,2
790,2015-09-26 15:06:23,2015-09-26 15:19:33,3203,Hamilton Park,40.727595966,-74.044247311,3183,Exchange Place,40.7162469,-74.0334588,24428,Subscriber,1980,1
762,2015-09-26 15:06:37,2015-09-26 15:19:20,3203,Hamilton Park,40.727595966,-74.044247311,3183,Exchange Place,40.7162469,-74.0334588,24658,Subscriber,1989,2
880,2015-09-26 15:07:36,2015-09-26 15:22:16,3198,Heights Elevator,40.748715945380226,-74.04044330120087,3212,Christ Hospital,40.734785818,-74.050443636,24476,Subscriber,1970,1
411,2015-09-26 15:09:08,2015-09-26 15:16:00,3196,Riverview Park,40.7443187,-74.0439909,3197,North St,40.752559,-74.044725,24599,Subscriber,1956,1
2351,2015-09-26 15:10:06,2015-09-26 15:49:18,3192,Liberty Light Rail,40.7112423,-74.0557013,3192,Liberty Light Rail,40.7112423,-74.0557013,24401,Customer,,0
1361,2015-09-26 15:10:32,2015-09-26 15:33:14,3185,City Hall,40.7177325,-74.043845,3192,Liberty Light Rail,40.7112423,-74.0557013,24605,Customer,,0
1675,2015-09-26 15:10:49,2015-09-26 15:38:44,3197,North St,40.752559,-74.044725,3197,North St,40.752559,-74.044725,24723,Customer,,0
1714,2015-09-26 15:11:08,2015-09-26 15:39:43,3197,North St,40.752559,-74.044725,3197,North St,40.752559,-74.044725,24678,Customer,,0
1099,2015-09-26 15:11:18,2015-09-26 15:29:38,3197,North St,40.752559,-74.044725,3199,Newport Pkwy,40.7287448,-74.0321082,24656,Subscriber,1995,1
519,2015-09-26 15:12:37,2015-09-26 15:21:16,3214,Essex Light Rail,40.7127742,-74.0364857,3205,JC Medical Center,40.71653978099194,-74.0496379137039,24444,Customer,,0
375,2015-09-26 15:12:38,2015-09-26 15:18:53,3197,North St,40.752559,-74.044725,3215,Central Ave,40.7467299,-74.0492509,24601,Subscriber,1989,2
336,2015-09-26 15:12:47,2015-09-26 15:18:24,3203,Hamilton Park,40.727595966,-74.044247311,3211,Newark Ave,40.72152515,-74.046304543,24478,Subscriber,1989,1
320,2015-09-26 15:12:55,2015-09-26 15:18:15,3203,Hamilton Park,40.727595966,-74.044247311,3211,Newark Ave,40.72152515,-74.046304543,24531,Subscriber,1986,1
1389,2015-09-26 15:13:12,2015-09-26 15:36:22,3220,5 Corners Library,40.734961020009514,-74.0595030784607,3183,Exchange Place,40.7162469,-74.0334588,24487,Customer,,0
1408,2015-09-26 15:13:23,2015-09-26 15:36:51,3220,5 Corners Library,40.734961020009514,-74.0595030784607,3183,Exchange Place,40.7162469,-74.0334588,24664,Customer,,0
1210,2015-09-26 15:14:27,2015-09-26 15:34:38,3209,Brunswick St,40.7241765,-74.0506564,3196,Riverview Park,40.7443187,-74.0439909,24513,Customer,,0
1181,2015-09-26 15:14:29,2015-09-26 15:34:11,3209,Brunswick St,40.7241765,-74.0506564,3196,Riverview Park,40.7443187,-74.0439909,24440,Customer,,0
752,2015-09-26 15:15:12,2015-09-26 15:27:44,3183,Exchange Place,40.7162469,-74.0334588,3206,Hilltop,40.7311689,-74.0575736,24716,Subscriber,1969,1
537,2015-09-26 15:15:56,2015-09-26 15:24:53,3209,Brunswick St,40.7241765,-74.0506564,3203,Hamilton Park,40.727595966,-74.044247311,24557,Customer,,0
528,2015-09-26 15:16:03,2015-09-26 15:24:51,3209,Brunswick St,40.7241765,-74.0506564,3203,Hamilton Park,40.727595966,-74.044247311,24543,Customer,,0
4404,2015-09-26 15:16:21,2015-09-26 16:29:46,3192,Liberty Light Rail,40.7112423,-74.0557013,3192,Liberty Light Rail,40.7112423,-74.0557013,24639,Customer,,0
863,2015-09-26 15:16:44,2015-09-26 15:31:07,3214,Essex Light Rail,40.7127742,-74.0364857,3203,Hamilton Park,40.727595966,-74.044247311,24392,Subscriber,1983,2
845,2015-09-26 15:16:50,2015-09-26 15:30:56,3214,Essex Light Rail,40.7127742,-74.0364857,3203,Hamilton Park,40.727595966,-74.044247311,24456,Subscriber,1984,1
1502,2015-09-26 15:16:50,2015-09-26 15:41:52,3184,Paulus Hook,40.7141454,-74.0335519,3184,Paulus Hook,40.7141454,-74.0335519,24707,Customer,,0
4376,2015-09-26 15:16:57,2015-09-26 16:29:53,3192,Liberty Light Rail,40.7112423,-74.0557013,3192,Liberty Light Rail,40.7112423,-74.0557013,24468,Customer,,0
1080,2015-09-26 15:18:48,2015-09-26 15:36:48,3203,Hamilton Park,40.727595966,-74.044247311,3210,Pershing Field,40.742677141,-74.051788633,24721,Customer,,0
1089,2015-09-26 15:18:50,2015-09-26 15:36:59,3203,Hamilton Park,40.727595966,-74.044247311,3210,Pershing Field,40.742677141,-74.051788633,24560,Customer,,0
8782,2015-09-26 15:19:51,2015-09-26 17:46:14,3192,Liberty Light Rail,40.7112423,-74.0557013,3184,Paulus Hook,40.7141454,-74.0335519,24704,Customer,,0
808,2015-09-26 15:21:00,2015-09-26 15:34:28,3203,Hamilton Park,40.727595966,-74.044247311,3187,Warren St,40.7211236,-74.03805095,24439,Customer,,0
1189,2015-09-26 15:22:22,2015-09-26 15:42:11,3199,Newport Pkwy,40.7287448,-74.0321082,3214,Essex Light Rail,40.7127742,-74.0364857,24682,Customer,,0
8632,2015-09-26 15:22:32,2015-09-26 17:46:25,3192,Liberty Light Rail,40.7112423,-74.0557013,3184,Paulus Hook,40.7141454,-74.0335519,24510,Customer,,0
8614,2015-09-26 15:22:46,2015-09-26 17:46:20,3192,Liberty Light Rail,40.7112423,-74.0557013,3184,Paulus Hook,40.7141454,-74.0335519,24564,Customer,,0
1171,2015-09-26 15:22:57,2015-09-26 15:42:28,3199,Newport Pkwy,40.7287448,-74.0321082,3214,Essex Light Rail,40.7127742,-74.0364857,24566,Customer,,0
371,2015-09-26 15:23:34,2015-09-26 15:29:45,3186,Grove St PATH,40.71958611647166,-74.04311746358871,3209,Brunswick St,40.7241765,-74.0506564,24399,Subscriber,1981,1
8548,2015-09-26 15:24:04,2015-09-26 17:46:33,3192,Liberty Light Rail,40.7112423,-74.0557013,3184,Paulus Hook,40.7141454,-74.0335519,24477,Customer,,0
1686,2015-09-26 15:25:21,2015-09-26 15:53:27,3205,JC Medical Center,40.71653978099194,-74.0496379137039,3205,JC Medical Center,40.71653978099194,-74.0496379137039,24686,Customer,,0
3000,2015-09-26 15:26:54,2015-09-26 16:16:54,3186,Grove St PATH,40.71958611647166,-74.04311746358871,3202,Newport PATH,40.7272235,-74.0337589,24448,Customer,,0
1088,2015-09-26 15:27:04,2015-09-26 15:45:13,3190,Garfield Ave Station,40.7104670233797,-74.07003879547119,3184,Paulus Hook,40.7141454,-74.0335519,24571,Subscriber,1962,1
2947,2015-09-26 15:27:25,2015-09-26 16:16:33,3186,Grove St PATH,40.71958611647166,-74.04311746358871,3202,Newport PATH,40.7272235,-74.0337589,24442,Customer,,0
695,2015-09-26 15:28:44,2015-09-26 15:40:20,3183,Exchange Place,40.7162469,-74.0334588,3203,Hamilton Park,40.727595966,-74.044247311,24700,Subscriber,1989,1
2156,2015-09-26 15:29:02,2015-09-26 16:04:59,3199,Newport Pkwy,40.7287448,-74.0321082,3205,JC Medical Center,40.71653978099194,-74.0496379137039,24597,Subscriber,1989,2
682,2015-09-26 15:29:11,2015-09-26 15:40:34,3183,Exchange Place,40.7162469,-74.0334588,3203,Hamilton Park,40.727595966,-74.044247311,24420,Subscriber,1990,2
7082,2015-09-26 15:29:26,2015-09-26 17:27:28,3211,Newark Ave,40.72152515,-74.046304543,3211,Newark Ave,40.72152515,-74.046304543,24493,Customer,,0
2146,2015-09-26 15:29:28,2015-09-26 16:05:14,3199,Newport Pkwy,40.7287448,-74.0321082,3205,JC Medical Center,40.71653978099194,-74.0496379137039,24685,Subscriber,1984,1
626,2015-09-26 15:29:31,2015-09-26 15:39:58,3215,Central Ave,40.7467299,-74.0492509,3201,Dey St,40.737711,-74.066921,24387,Subscriber,1989,1
492,2015-09-26 15:29:33,2015-09-26 15:37:46,3186,Grove St PATH,40.71958611647166,-74.04311746358871,3214,Essex Light Rail,40.7127742,-74.0364857,24651,Customer,,0
7064,2015-09-26 15:29:37,2015-09-26 17:27:22,3211,Newark Ave,40.72152515,-74.046304543,3211,Newark Ave,40.72152515,-74.046304543,24393,Customer,,0
486,2015-09-26 15:29:50,2015-09-26 15:37:57,3186,Grove St PATH,40.71958611647166,-74.04311746358871,3214,Essex Light Rail,40.7127742,-74.0364857,24431,Customer,,0
3480,2015-09-26 15:30:30,2015-09-26 16:28:30,3205,JC Medical Center,40.71653978099194,-74.0496379137039,3205,JC Medical Center,40.71653978099194,-74.0496379137039,24473,Customer,,0
3461,2015-09-26 15:31:04,2015-09-26 16:28:46,3205,JC Medical Center,40.71653978099194,-74.0496379137039,3205,JC Medical Center,40.71653978099194,-74.0496379137039,24444,Customer,,0
1373,2015-09-26 15:31:57,2015-09-26 15:54:51,3203,Hamilton Park,40.727595966,-74.044247311,3203,Hamilton Park,40.727595966,-74.044247311,24543,Subscriber,1963,2
1167,2015-09-26 15:32:55,2015-09-26 15:52:23,3192,Liberty Light Rail,40.7112423,-74.0557013,3184,Paulus Hook,40.7141454,-74.0335519,24512,Customer,,0
1136,2015-09-26 15:33:36,2015-09-26 15:52:33,3192,Liberty Light Rail,40.7112423,-74.0557013,3184,Paulus Hook,40.7141454,-74.0335519,24647,Customer,,0
147,2015-09-26 15:35:26,2015-09-26 15:37:53,3211,Newark Ave,40.72152515,-74.046304543,3186,Grove St PATH,40.71958611647166,-74.04311746358871,24483,Subscriber,1982,1
1578,2015-09-26 15:35:27,2015-09-26 16:01:45,3214,Essex Light Rail,40.7127742,-74.0364857,3183,Exchange Place,40.7162469,-74.0334588,24645,Subscriber,1983,2
144,2015-09-26 15:35:32,2015-09-26 15:37:56,3211,Newark Ave,40.72152515,-74.046304543,3213,Van Vorst Park,40.71848892,-74.047726625,24402,Subscriber,1984,1
1305,2015-09-26 15:37:02,2015-09-26 15:58:48,3211,Newark Ave,40.72152515,-74.046304543,3209,Brunswick St,40.7241765,-74.0506564,24437,Customer,,0
924,2015-09-26 15:37:10,2015-09-26 15:52:35,3203,Hamilton Park,40.727595966,-74.044247311,3213,Van Vorst Park,40.71848892,-74.047726625,24463,Customer,,0
917,2015-09-26 15:37:10,2015-09-26 15:52:27,3203,Hamilton Park,40.727595966,-74.044247311,3213,Van Vorst Park,40.71848892,-74.047726625,24536,Customer,,0
1253,2015-09-26 15:37:28,2015-09-26 15:58:22,3211,Newark Ave,40.72152515,-74.046304543,3209,Brunswick St,40.7241765,-74.0506564,24688,Customer,,0
1009,2015-09-26 15:37:45,2015-09-26 15:54:34,3196,Riverview Park,40.7443187,-74.0439909,3197,North St,40.752559,-74.044725,24709,Customer,,0
1014,2015-09-26 15:37:45,2015-09-26 15:54:40,3196,Riverview Park,40.7443187,-74.0439909,3197,North St,40.752559,-74.044725,24593,Customer,,0
1238,2015-09-26 15:39:08,2015-09-26 15:59:47,3196,Riverview Park,40.7443187,-74.0439909,3203,Hamilton Park,40.727595966,-74.044247311,24436,Customer,,0
1238,2015-09-26 15:39:08,2015-09-26 15:59:47,3196,Riverview Park,40.7443187,-74.0439909,3203,Hamilton Park,40.727595966,-74.044247311,24541,Customer,,0
173,2015-09-26 15:40:47,2015-09-26 15:43:40,3195,Sip Ave,40.73074262530658,-74.06378388404846,3194,McGinley Square,40.7253399253558,-74.06762212514877,24680,Customer,,0
2353,2015-09-26 15:43:19,2015-09-26 16:22:33,3211,Newark Ave,40.72152515,-74.046304543,3203,Hamilton Park,40.727595966,-74.044247311,24533,Subscriber,1981,1
1332,2015-09-26 15:43:53,2015-09-26 16:06:06,3203,Hamilton Park,40.727595966,-74.044247311,3183,Exchange Place,40.7162469,-74.0334588,24596,Subscriber,1961,1
8352,2015-09-26 15:44:33,2015-09-26 18:03:45,3210,Pershing Field,40.742677141,-74.051788633,3211,Newark Ave,40.72152515,-74.046304543,24617,Customer,,0
1246,2015-09-26 15:45:58,2015-09-26 16:06:45,3202,Newport PATH,40.7272235,-74.0337589,3185,City Hall,40.7177325,-74.043845,24419,Subscriber,1993,2
617,2015-09-26 15:46:11,2015-09-26 15:56:28,3184,Paulus Hook,40.7141454,-74.0335519,3199,Newport Pkwy,40.7287448,-74.0321082,24632,Subscriber,1985,1
1183,2015-09-26 15:46:17,2015-09-26 16:06:01,3202,Newport PATH,40.7272235,-74.0337589,3185,City Hall,40.7177325,-74.043845,24407,Subscriber,1992,1
2245,2015-09-26 15:46:21,2015-09-26 16:23:47,3187,Warren St,40.7211236,-74.03805095,3202,Newport PATH,40.7272235,-74.0337589,24439,Customer,,0
449,2015-09-26 15:46:36,2015-09-26 15:54:05,3186,Grove St PATH,40.71958611647166,-74.04311746358871,3183,Exchange Place,40.7162469,-74.0334588,24644,Customer,,0
437,2015-09-26 15:46:44,2015-09-26 15:54:02,3186,Grove St PATH,40.71958611647166,-74.04311746358871,3183,Exchange Place,40.7162469,-74.0334588,24594,Customer,,0
1223,2015-09-26 15:46:56,2015-09-26 16:07:20,3203,Hamilton Park,40.727595966,-74.044247311,3199,Newport Pkwy,40.7287448,-74.0321082,24456,Customer,,0
1270,2015-09-26 15:47:04,2015-09-26 16:08:15,3203,Hamilton Park,40.727595966,-74.044247311,3199,Newport Pkwy,40.7287448,-74.0321082,24557,Customer,,0
942,2015-09-26 15:47:50,2015-09-26 16:03:33,3184,Paulus Hook,40.7141454,-74.0335519,3205,JC Medical Center,40.71653978099194,-74.0496379137039,24526,Subscriber,1985,1
2578,2015-09-26 15:48:01,2015-09-26 16:31:00,3186,Grove St PATH,40.71958611647166,-74.04311746358871,3186,Grove St PATH,40.71958611647166,-74.04311746358871,24615,Subscriber,1985,1
7885,2015-09-26 15:48:09,2015-09-26 17:59:35,3187,Warren St,40.7211236,-74.03805095,3202,Newport PATH,40.7272235,-74.0337589,24464,Customer,,0
491,2015-09-26 15:48:20,2015-09-26 15:56:31,3187,Warren St,40.7211236,-74.03805095,3202,Newport PATH,40.7272235,-74.0337589,24699,Customer,,0
2293,2015-09-26 15:49:44,2015-09-26 16:27:58,3186,Grove St PATH,40.71958611647166,-74.04311746358871,3205,JC Medical Center,40.71653978099194,-74.0496379137039,24504,Subscriber,1985,1
252,2015-09-26 15:50:18,2015-09-26 15:54:31,3215,Central Ave,40.7467299,-74.0492509,3196,Riverview Park,40.7443187,-74.0439909,24474,Subscriber,1978,2
2245,2015-09-26 15:50:27,2015-09-26 16:27:53,3186,Grove St PATH,40.71958611647166,-74.04311746358871,3205,JC Medical Center,40.71653978099194,-74.0496379137039,24483,Subscriber,1987,1
713,2015-09-26 15:52:10,2015-09-26 16:04:04,3192,Liberty Light Rail,40.7112423,-74.0557013,3214,Essex Light Rail,40.7127742,-74.0364857,24401,Customer,,0
1098,2015-09-26 15:52:21,2015-09-26 16:10:40,3192,Liberty Light Rail,40.7112423,-74.0557013,3205,JC Medical Center,40.71653978099194,-74.0496379137039,24605,Subscriber,1982,1
2338,2015-09-26 15:52:25,2015-09-26 16:31:23,3195,Sip Ave,40.73074262530658,-74.06378388404846,3215,Central Ave,40.7467299,-74.0492509,24530,Subscriber,1976,2
298,2015-09-26 15:52:32,2015-09-26 15:57:31,3203,Hamilton Park,40.727595966,-74.044247311,3185,City Hall,40.7177325,-74.043845,24670,Subscriber,1983,1
558,2015-09-26 15:53:18,2015-09-26 16:02:37,3203,Hamilton Park,40.727595966,-74.044247311,3185,City Hall,40.7177325,-74.043845,24435,Subscriber,1985,1
719,2015-09-26 15:53:23,2015-09-26 16:05:22,3186,Grove St PATH,40.71958611647166,-74.04311746358871,3183,Exchange Place,40.7162469,-74.0334588,24516,Customer,,0
701,2015-09-26 15:53:30,2015-09-26 16:05:11,3186,Grove St PATH,40.71958611647166,-74.04311746358871,3183,Exchange Place,40.7162469,-74.0334588,24556,Customer,,0
739,2015-09-26 15:53:31,2015-09-26 16:05:50,3186,Grove St PATH,40.71958611647166,-74.04311746358871,3183,Exchange Place,40.7162469,-74.0334588,24636,Customer,,0
790,2015-09-26 15:54:12,2015-09-26 16:07:22,3202,Newport PATH,40.7272235,-74.0337589,3202,Newport PATH,40.7272235,-74.0337589,24432,Subscriber,1973,0
490,2015-09-26 15:55:50,2015-09-26 16:04:00,3214,Essex Light Rail,40.7127742,-74.0364857,3202,Newport PATH,40.7272235,-74.0337589,24566,Customer,,0
676,2015-09-26 15:56:19,2015-09-26 16:07:35,3195,Sip Ave,40.73074262530658,-74.06378388404846,3207,Oakland Ave,40.7376037,-74.0524783,24621,Subscriber,1985,1
1257,2015-09-26 15:56:26,2015-09-26 16:17:23,3205,JC Medical Center,40.71653978099194,-74.0496379137039,3196,Riverview Park,40.7443187,-74.0439909,24686,Customer,,0
1824,2015-09-26 15:57:02,2015-09-26 16:27:27,3214,Essex Light Rail,40.7127742,-74.0364857,3214,Essex Light Rail,40.7127742,-74.0364857,24682,Subscriber,1971,1
482,2015-09-26 15:57:04,2015-09-26 16:05:07,3202,Newport PATH,40.7272235,-74.0337589,3203,Hamilton Park,40.727595966,-74.044247311,24659,Customer,,0
471,2015-09-26 15:57:06,2015-09-26 16:04:58,3202,Newport PATH,40.7272235,-74.0337589,3203,Hamilton Park,40.727595966,-74.044247311,24699,Customer,,0
676,2015-09-26 15:59:56,2015-09-26 16:11:12,3195,Sip Ave,40.73074262530658,-74.06378388404846,3210,Pershing Field,40.742677141,-74.051788633,24552,Subscriber,1954,2
599,2015-09-26 16:00:28,2015-09-26 16:10:28,3210,Pershing Field,40.742677141,-74.051788633,3197,North St,40.752559,-74.044725,24560,Subscriber,1989,2
951,2015-09-26 16:00:43,2015-09-26 16:16:35,3203,Hamilton Park,40.727595966,-74.044247311,3207,Oakland Ave,40.7376037,-74.0524783,24543,Subscriber,1990,2
8206,2015-09-26 16:01:28,2015-09-26 18:18:15,3217,Bayside Park,40.698650544,-74.082079678,3217,Bayside Park,40.698650544,-74.082079678,24455,Customer,,0
964,2015-09-26 16:01:29,2015-09-26 16:17:33,3203,Hamilton Park,40.727595966,-74.044247311,3207,Oakland Ave,40.7376037,-74.0524783,24434,Subscriber,1989,1
318,2015-09-26 16:01:47,2015-09-26 16:07:05,3196,Riverview Park,40.7443187,-74.0439909,3197,North St,40.752559,-74.044725,24612,Subscriber,1970,1
8061,2015-09-26 16:02:05,2015-09-26 18:16:26,3217,Bayside Park,40.698650544,-74.082079678,3217,Bayside Park,40.698650544,-74.082079678,24718,Customer,,0
999,2015-09-26 16:02:14,2015-09-26 16:18:53,3183,Exchange Place,40.7162469,-74.0334588,3202,Newport PATH,40.7272235,-74.0337589,24717,Subscriber,1989,2
746,2015-09-26 16:02:34,2015-09-26 16:15:00,3183,Exchange Place,40.7162469,-74.0334588,3202,Newport PATH,40.7272235,-74.0337589,24467,Subscriber,1980,1
535,2015-09-26 16:04:01,2015-09-26 16:12:57,3202,Newport PATH,40.7272235,-74.0337589,3183,Exchange Place,40.7162469,-74.0334588,24532,Subscriber,1983,2
1241,2015-09-26 16:04:41,2015-09-26 16:25:22,3203,Hamilton Park,40.727595966,-74.044247311,3213,Van Vorst Park,40.71848892,-74.047726625,24409,Customer,,0
977,2015-09-26 16:04:55,2015-09-26 16:21:13,3202,Newport PATH,40.7272235,-74.0337589,3183,Exchange Place,40.7162469,-74.0334588,24641,Customer,,0
977,2015-09-26 16:04:56,2015-09-26 16:21:14,3202,Newport PATH,40.7272235,-74.0337589,3183,Exchange Place,40.7162469,-74.0334588,24566,Customer,,0
2688,2015-09-26 16:05:39,2015-09-26 16:50:27,3184,Paulus Hook,40.7141454,-74.0335519,3184,Paulus Hook,40.7141454,-74.0335519,24518,Subscriber,1973,1
2069,2015-09-26 16:07:26,2015-09-26 16:41:56,3186,Grove St PATH,40.71958611647166,-74.04311746358871,3199,Newport Pkwy,40.7287448,-74.0321082,24495,Customer,,0
2056,2015-09-26 16:07:29,2015-09-26 16:41:46,3186,Grove St PATH,40.71958611647166,-74.04311746358871,3199,Newport Pkwy,40.7287448,-74.0321082,24574,Customer,,0
2173,2015-09-26 16:07:53,2015-09-26 16:44:07,3183,Exchange Place,40.7162469,-74.0334588,3187,Warren St,40.7211236,-74.03805095,24556,Subscriber,1983,2
200,2015-09-26 16:09:32,2015-09-26 16:12:52,3197,North St,40.752559,-74.044725,3197,North St,40.752559,-74.044725,24678,Customer,,0
1040,2015-09-26 16:10:30,2015-09-26 16:27:50,3201,Dey St,40.737711,-74.066921,3186,Grove St PATH,40.71958611647166,-74.04311746358871,24569,Subscriber,1968,1
386,2015-09-26 16:10:34,2015-09-26 16:17:00,3211,Newark Ave,40.72152515,-74.046304543,3203,Hamilton Park,40.727595966,-74.044247311,24655,Subscriber,1992,1
570,2015-09-26 16:10:57,2015-09-26 16:20:28,3185,City Hall,40.7177325,-74.043845,3185,City Hall,40.7177325,-74.043845,24672,Subscriber,1985,1
6375,2015-09-26 16:11:12,2015-09-26 17:57:28,3213,Van Vorst Park,40.71848892,-74.047726625,3203,Hamilton Park,40.727595966,-74.044247311,24638,Subscriber,1985,1
735,2015-09-26 16:12:26,2015-09-26 16:24:42,3213,Van Vorst Park,40.71848892,-74.047726625,3203,Hamilton Park,40.727595966,-74.044247311,24441,Customer,,0
849,2015-09-26 16:12:35,2015-09-26 16:26:44,3203,Hamilton Park,40.727595966,-74.044247311,3213,Van Vorst Park,40.71848892,-74.047726625,24659,Subscriber,1985,2
1062,2015-09-26 16:12:40,2015-09-26 16:30:22,3199,Newport Pkwy,40.7287448,-74.0321082,3184,Paulus Hook,40.7141454,-74.0335519,24656,Customer,,0
1056,2015-09-26 16:12:55,2015-09-26 16:30:31,3199,Newport Pkwy,40.7287448,-74.0321082,3184,Paulus Hook,40.7141454,-74.0335519,24557,Customer,,0
2085,2015-09-26 16:12:56,2015-09-26 16:47:41,3209,Brunswick St,40.7241765,-74.0506564,3205,JC Medical Center,40.71653978099194,-74.0496379137039,24688,Customer,,0
695,2015-09-26 16:12:56,2015-09-26 16:24:32,3213,Van Vorst Park,40.71848892,-74.047726625,3203,Hamilton Park,40.727595966,-74.044247311,24536,Customer,,0
1395,2015-09-26 16:12:59,2015-09-26 16:36:14,3205,JC Medical Center,40.71653978099194,-74.0496379137039,3192,Liberty Light Rail,40.7112423,-74.0557013,24605,Subscriber,1982,1
1395,2015-09-26 16:13:19,2015-09-26 16:36:35,3205,JC Medical Center,40.71653978099194,-74.0496379137039,3192,Liberty Light Rail,40.7112423,-74.0557013,24526,Customer,,0
2026,2015-09-26 16:13:47,2015-09-26 16:47:34,3209,Brunswick St,40.7241765,-74.0506564,3205,JC Medical Center,40.71653978099194,-74.0496379137039,24437,Customer,,0
702,2015-09-26 16:13:48,2015-09-26 16:25:30,3213,Van Vorst Park,40.71848892,-74.047726625,3203,Hamilton Park,40.727595966,-74.044247311,24402,Customer,,0
947,2015-09-26 16:13:51,2015-09-26 16:29:39,3185,City Hall,40.7177325,-74.043845,3203,Hamilton Park,40.727595966,-74.044247311,24400,Customer,,0
1301,2015-09-26 16:14:02,2015-09-26 16:35:43,3205,JC Medical Center,40.71653978099194,-74.0496379137039,3192,Liberty Light Rail,40.7112423,-74.0557013,24550,Customer,,0
651,2015-09-26 16:14:36,2015-09-26 16:25:27,3213,Van Vorst Park,40.71848892,-74.047726625,3203,Hamilton Park,40.727595966,-74.044247311,24463,Customer,,0
1088,2015-09-26 16:15:23,2015-09-26 16:33:31,3203,Hamilton Park,40.727595966,-74.044247311,3183,Exchange Place,40.7162469,-74.0334588,24635,Customer,,0
